instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Day_type,year,season_label,weather_label
1192,2011-02-22,1,0,2,16.0,0,2,1,1,0.22,0.2273,0.51,0.1642,7,79,86,Hari Kerja,2011,Spring,Baik
1193,2011-02-22,1,0,2,17.0,0,2,1,1,0.22,0.2121,0.51,0.2239,8,188,196,Hari Kerja,2011,Spring,Baik
1194,2011-02-22,1,0,2,18.0,0,2,1,1,0.22,0.2273,0.47,0.1343,6,161,167,Hari Kerja,2011,Spring,Baik
1195,2011-02-22,1,0,2,19.0,0,2,1,1,0.2,0.1818,0.47,0.2836,4,114,118,Hari Kerja,2011,Spring,Baik
1196,2011-02-22,1,0,2,20.0,0,2,1,1,0.2,0.197,0.47,0.2239,3,102,105,Hari Kerja,2011,Spring,Baik
1197,2011-02-22,1,0,2,21.0,0,2,1,1,0.2,0.197,0.47,0.2537,2,80,82,Hari Kerja,2011,Spring,Baik
1198,2011-02-22,1,0,2,22.0,0,2,1,1,0.16,0.1515,0.43,0.2537,1,76,77,Hari Kerja,2011,Spring,Baik
1199,2011-02-22,1,0,2,23.0,0,2,1,1,0.16,0.1515,0.43,0.2537,3,18,21,Hari Kerja,2011,Spring,Baik
1200,2011-02-23,1,0,2,0.0,0,3,1,1,0.14,0.1364,0.5,0.194,0,6,6,Hari Kerja,2011,Spring,Baik
1201,2011-02-23,1,0,2,1.0,0,3,1,1,0.14,0.1515,0.46,0.1642,0,4,4,Hari Kerja,2011,Spring,Baik
1202,2011-02-23,1,0,2,2.0,0,3,1,1,0.12,0.1515,0.5,0.1343,0,1,1,Hari Kerja,2011,Spring,Baik
1203,2011-02-23,1,0,2,3.0,0,3,1,1,0.12,0.1364,0.5,0.1642,0,2,2,Hari Kerja,2011,Spring,Baik
1204,2011-02-23,1,0,2,5.0,0,3,1,1,0.12,0.1515,0.5,0.1045,0,8,8,Hari Kerja,2011,Spring,Baik
1205,2011-02-23,1,0,2,6.0,0,3,1,1,0.12,0.1515,0.5,0.1045,0,36,36,Hari Kerja,2011,Spring,Baik
1206,2011-02-23,1,0,2,7.0,0,3,1,1,0.12,0.1515,0.54,0.1343,2,94,96,Hari Kerja,2011,Spring,Baik
1207,2011-02-23,1,0,2,8.0,0,3,1,1,0.14,0.1515,0.54,0.1642,8,227,235,Hari Kerja,2011,Spring,Baik
1208,2011-02-23,1,0,2,9.0,0,3,1,1,0.18,0.2121,0.51,0.0896,9,130,139,Hari Kerja,2011,Spring,Baik
1209,2011-02-23,1,0,2,10.0,0,3,1,1,0.2,0.2576,0.4,0.0,4,47,51,Hari Kerja,2011,Spring,Baik
1210,2011-02-23,1,0,2,11.0,0,3,1,1,0.24,0.2576,0.41,0.1045,16,53,69,Hari Kerja,2011,Spring,Baik
1211,2011-02-23,1,0,2,12.0,0,3,1,1,0.26,0.2879,0.35,0.0896,11,56,67,Hari Kerja,2011,Spring,Baik
1212,2011-02-23,1,0,2,13.0,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78,87,Hari Kerja,2011,Spring,Baik
1213,2011-02-23,1,0,2,14.0,0,3,1,1,0.32,0.3333,0.29,0.1045,17,61,78,Hari Kerja,2011,Spring,Baik
1214,2011-02-23,1,0,2,15.0,0,3,1,1,0.34,0.3485,0.25,0.0896,18,54,72,Hari Kerja,2011,Spring,Baik
1215,2011-02-23,1,0,2,16.0,0,3,1,1,0.34,0.3636,0.25,0.0,15,79,94,Hari Kerja,2011,Spring,Baik
1216,2011-02-23,1,0,2,17.0,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222,Hari Kerja,2011,Spring,Baik
1217,2011-02-23,1,0,2,18.0,0,3,1,1,0.32,0.3333,0.26,0.0896,3,206,209,Hari Kerja,2011,Spring,Baik
1218,2011-02-23,1,0,2,19.0,0,3,1,1,0.3,0.3333,0.33,0.0,6,135,141,Hari Kerja,2011,Spring,Baik
1219,2011-02-23,1,0,2,20.0,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109,Hari Kerja,2011,Spring,Baik
1220,2011-02-23,1,0,2,21.0,0,3,1,1,0.24,0.2879,0.48,0.0,2,89,91,Hari Kerja,2011,Spring,Baik
1221,2011-02-23,1,0,2,22.0,0,3,1,1,0.24,0.2879,0.48,0.0,1,60,61,Hari Kerja,2011,Spring,Baik
1222,2011-02-23,1,0,2,23.0,0,3,1,1,0.22,0.2576,0.55,0.0896,1,38,39,Hari Kerja,2011,Spring,Baik
1223,2011-02-24,1,0,2,0.0,0,4,1,1,0.22,0.2576,0.55,0.0896,0,11,11,Hari Kerja,2011,Spring,Baik
1224,2011-02-24,1,0,2,1.0,0,4,1,1,0.22,0.2576,0.6,0.0896,0,7,7,Hari Kerja,2011,Spring,Baik
1225,2011-02-24,1,0,2,2.0,0,4,1,1,0.2,0.2273,0.64,0.0896,0,4,4,Hari Kerja,2011,Spring,Baik
1226,2011-02-24,1,0,2,3.0,0,4,1,1,0.2,0.2121,0.64,0.1343,0,2,2,Hari Kerja,2011,Spring,Baik
1227,2011-02-24,1,0,2,5.0,0,4,1,1,0.2,0.2121,0.69,0.1343,1,3,4,Hari Kerja,2011,Spring,Baik
1228,2011-02-24,1,0,2,6.0,0,4,1,1,0.2,0.197,0.69,0.194,0,58,58,Hari Kerja,2011,Spring,Baik
1229,2011-02-24,1,0,2,7.0,0,4,1,1,0.2,0.197,0.72,0.194,0,104,104,Hari Kerja,2011,Spring,Baik
1230,2011-02-24,1,0,2,8.0,0,4,1,1,0.24,0.2273,0.7,0.2239,8,244,252,Hari Kerja,2011,Spring,Baik
1231,2011-02-24,1,0,2,9.0,0,4,1,2,0.24,0.2121,0.75,0.2985,4,133,137,Hari Kerja,2011,Spring,Sedang
1232,2011-02-24,1,0,2,10.0,0,4,1,2,0.26,0.2424,0.7,0.2836,8,49,57,Hari Kerja,2011,Spring,Sedang
1233,2011-02-24,1,0,2,11.0,0,4,1,2,0.32,0.2879,0.57,0.3881,8,71,79,Hari Kerja,2011,Spring,Sedang
1234,2011-02-24,1,0,2,12.0,0,4,1,2,0.36,0.3333,0.53,0.3582,10,85,95,Hari Kerja,2011,Spring,Sedang
1235,2011-02-24,1,0,2,13.0,0,4,1,2,0.38,0.3939,0.54,0.2985,16,72,88,Hari Kerja,2011,Spring,Sedang
1236,2011-02-24,1,0,2,14.0,0,4,1,2,0.4,0.4091,0.5,0.2985,2,67,69,Hari Kerja,2011,Spring,Sedang
1237,2011-02-24,1,0,2,15.0,0,4,1,3,0.4,0.4091,0.54,0.3881,5,58,63,Hari Kerja,2011,Spring,Sedikit Buruk
1238,2011-02-24,1,0,2,16.0,0,4,1,3,0.38,0.3939,0.62,0.2836,4,67,71,Hari Kerja,2011,Spring,Sedikit Buruk
1239,2011-02-24,1,0,2,17.0,0,4,1,3,0.36,0.3485,0.66,0.194,9,168,177,Hari Kerja,2011,Spring,Sedikit Buruk
1240,2011-02-24,1,0,2,18.0,0,4,1,2,0.34,0.303,0.87,0.3284,5,132,137,Hari Kerja,2011,Spring,Sedang
1241,2011-02-24,1,0,2,19.0,0,4,1,3,0.34,0.303,0.93,0.2985,3,112,115,Hari Kerja,2011,Spring,Sedikit Buruk
1242,2011-02-24,1,0,2,20.0,0,4,1,2,0.34,0.303,0.93,0.3582,2,87,89,Hari Kerja,2011,Spring,Sedang
1243,2011-02-24,1,0,2,21.0,0,4,1,2,0.34,0.303,0.87,0.3284,7,76,83,Hari Kerja,2011,Spring,Sedang
1244,2011-02-24,1,0,2,22.0,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50,55,Hari Kerja,2011,Spring,Sedikit Buruk
1245,2011-02-24,1,0,2,23.0,0,4,1,2,0.32,0.303,0.93,0.2239,3,47,50,Hari Kerja,2011,Spring,Sedang
1246,2011-02-25,1,0,2,0.0,0,5,1,3,0.32,0.3485,0.93,0.0,1,8,9,Hari Kerja,2011,Spring,Sedikit Buruk
1247,2011-02-25,1,0,2,1.0,0,5,1,2,0.32,0.3485,1.0,0.0,1,9,10,Hari Kerja,2011,Spring,Sedang
1248,2011-02-25,1,0,2,2.0,0,5,1,2,0.32,0.3485,1.0,0.0,0,3,3,Hari Kerja,2011,Spring,Sedang
1249,2011-02-25,1,0,2,3.0,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1,2,Hari Kerja,2011,Spring,Sedang
1250,2011-02-25,1,0,2,5.0,0,5,1,2,0.32,0.3333,0.93,0.1045,1,5,6,Hari Kerja,2011,Spring,Sedang
1251,2011-02-25,1,0,2,6.0,0,5,1,3,0.34,0.3485,0.93,0.0896,0,11,11,Hari Kerja,2011,Spring,Sedikit Buruk
1252,2011-02-25,1,0,2,7.0,0,5,1,3,0.34,0.3333,1.0,0.1343,1,34,35,Hari Kerja,2011,Spring,Sedikit Buruk
1253,2011-02-25,1,0,2,8.0,0,5,1,3,0.36,0.3485,0.93,0.1343,3,70,73,Hari Kerja,2011,Spring,Sedikit Buruk
1254,2011-02-25,1,0,2,9.0,0,5,1,3,0.34,0.303,0.93,0.3582,3,111,114,Hari Kerja,2011,Spring,Sedikit Buruk
1255,2011-02-25,1,0,2,10.0,0,5,1,3,0.42,0.4242,0.94,0.3284,7,42,49,Hari Kerja,2011,Spring,Sedikit Buruk
1256,2011-02-25,1,0,2,11.0,0,5,1,1,0.52,0.5,0.77,0.4478,9,50,59,Hari Kerja,2011,Spring,Baik
1257,2011-02-25,1,0,2,12.0,0,5,1,3,0.54,0.5152,0.6,0.4627,20,95,115,Hari Kerja,2011,Spring,Sedikit Buruk
1258,2011-02-25,1,0,2,13.0,0,5,1,3,0.54,0.5152,0.6,0.4627,6,77,83,Hari Kerja,2011,Spring,Sedikit Buruk
1259,2011-02-25,1,0,2,14.0,0,5,1,3,0.56,0.5303,0.56,0.6119,14,71,85,Hari Kerja,2011,Spring,Sedikit Buruk
1260,2011-02-25,1,0,2,15.0,0,5,1,1,0.46,0.4545,0.41,0.806,5,50,55,Hari Kerja,2011,Spring,Baik
1261,2011-02-25,1,0,2,16.0,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102,Hari Kerja,2011,Spring,Baik
1262,2011-02-25,1,0,2,17.0,0,5,1,1,0.32,0.2727,0.49,0.7463,8,181,189,Hari Kerja,2011,Spring,Baik
1263,2011-02-25,1,0,2,18.0,0,5,1,1,0.32,0.2879,0.49,0.4925,7,150,157,Hari Kerja,2011,Spring,Baik
1264,2011-02-25,1,0,2,19.0,0,5,1,1,0.3,0.2727,0.52,0.4478,4,86,90,Hari Kerja,2011,Spring,Baik
1265,2011-02-25,1,0,2,20.0,0,5,1,1,0.3,0.2576,0.49,0.6119,2,60,62,Hari Kerja,2011,Spring,Baik
1266,2011-02-25,1,0,2,21.0,0,5,1,1,0.28,0.2576,0.48,0.3881,7,56,63,Hari Kerja,2011,Spring,Baik
1267,2011-02-25,1,0,2,22.0,0,5,1,1,0.26,0.2121,0.48,0.4478,7,43,50,Hari Kerja,2011,Spring,Baik
1268,2011-02-25,1,0,2,23.0,0,5,1,1,0.26,0.2273,0.48,0.3284,2,37,39,Hari Kerja,2011,Spring,Baik
1269,2011-02-26,1,0,2,0.0,0,6,0,1,0.24,0.2273,0.52,0.194,3,25,28,Hari Libur,2011,Spring,Baik
1270,2011-02-26,1,0,2,1.0,0,6,0,1,0.24,0.2121,0.52,0.2985,2,25,27,Hari Libur,2011,Spring,Baik
1271,2011-02-26,1,0,2,2.0,0,6,0,1,0.22,0.197,0.6,0.3582,3,9,12,Hari Libur,2011,Spring,Baik
1272,2011-02-26,1,0,2,3.0,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8,Hari Libur,2011,Spring,Baik
1273,2011-02-26,1,0,2,4.0,0,6,0,2,0.22,0.2576,0.6,0.0896,1,1,2,Hari Libur,2011,Spring,Sedang
1274,2011-02-26,1,0,2,5.0,0,6,0,2,0.22,0.2424,0.64,0.1045,1,9,10,Hari Libur,2011,Spring,Sedang
1275,2011-02-26,1,0,2,6.0,0,6,0,1,0.22,0.2727,0.6,0.0,1,6,7,Hari Libur,2011,Spring,Baik
1276,2011-02-26,1,0,2,7.0,0,6,0,1,0.22,0.2576,0.6,0.0896,1,21,22,Hari Libur,2011,Spring,Baik
1277,2011-02-26,1,0,2,8.0,0,6,0,2,0.24,0.2879,0.6,0.0,2,55,57,Hari Libur,2011,Spring,Sedang
1278,2011-02-26,1,0,2,9.0,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65,74,Hari Libur,2011,Spring,Sedang
1279,2011-02-26,1,0,2,10.0,0,6,0,2,0.3,0.303,0.49,0.1343,14,71,85,Hari Libur,2011,Spring,Sedang
1280,2011-02-26,1,0,2,11.0,0,6,0,1,0.3,0.3333,0.45,0.0,26,100,126,Hari Libur,2011,Spring,Baik
1281,2011-02-26,1,0,2,12.0,0,6,0,2,0.32,0.3182,0.45,0.1642,45,115,160,Hari Libur,2011,Spring,Sedang
1282,2011-02-26,1,0,2,13.0,0,6,0,2,0.34,0.3182,0.42,0.2537,38,136,174,Hari Libur,2011,Spring,Sedang
1283,2011-02-26,1,0,2,14.0,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211,Hari Libur,2011,Spring,Sedang
1284,2011-02-26,1,0,2,15.0,0,6,0,2,0.36,0.3333,0.4,0.2836,40,125,165,Hari Libur,2011,Spring,Sedang
1285,2011-02-26,1,0,2,16.0,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171,Hari Libur,2011,Spring,Baik
1286,2011-02-26,1,0,2,17.0,0,6,0,1,0.36,0.3485,0.43,0.2239,53,130,183,Hari Libur,2011,Spring,Baik
1287,2011-02-26,1,0,2,18.0,0,6,0,1,0.34,0.3333,0.46,0.194,26,111,137,Hari Libur,2011,Spring,Baik
1288,2011-02-26,1,0,2,19.0,0,6,0,1,0.32,0.303,0.49,0.2537,30,64,94,Hari Libur,2011,Spring,Baik
1289,2011-02-26,1,0,2,20.0,0,6,0,1,0.3,0.303,0.56,0.1642,8,60,68,Hari Libur,2011,Spring,Baik
1290,2011-02-26,1,0,2,21.0,0,6,0,1,0.28,0.2727,0.65,0.2537,9,59,68,Hari Libur,2011,Spring,Baik
1291,2011-02-26,1,0,2,22.0,0,6,0,1,0.28,0.2727,0.75,0.2239,8,38,46,Hari Libur,2011,Spring,Baik
1292,2011-02-26,1,0,2,23.0,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34,Hari Libur,2011,Spring,Baik
1293,2011-02-27,1,0,2,0.0,0,0,0,1,0.26,0.2424,0.87,0.2836,8,26,34,Hari Libur,2011,Spring,Baik
1294,2011-02-27,1,0,2,1.0,0,0,0,1,0.26,0.2576,0.87,0.194,7,30,37,Hari Libur,2011,Spring,Baik
1295,2011-02-27,1,0,2,2.0,0,0,0,1,0.26,0.2727,0.87,0.1343,2,20,22,Hari Libur,2011,Spring,Baik
1296,2011-02-27,1,0,2,3.0,0,0,0,1,0.26,0.2879,0.87,0.0896,3,8,11,Hari Libur,2011,Spring,Baik
1297,2011-02-27,1,0,2,4.0,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2,2,Hari Libur,2011,Spring,Baik
1298,2011-02-27,1,0,2,6.0,0,0,0,1,0.24,0.2879,0.87,0.0,2,1,3,Hari Libur,2011,Spring,Baik
1299,2011-02-27,1,0,2,7.0,0,0,0,1,0.24,0.2424,0.87,0.1343,6,8,14,Hari Libur,2011,Spring,Baik
1300,2011-02-27,1,0,2,8.0,0,0,0,1,0.26,0.303,0.87,0.0,9,26,35,Hari Libur,2011,Spring,Baik
1301,2011-02-27,1,0,2,9.0,0,0,0,1,0.28,0.303,0.87,0.0896,17,42,59,Hari Libur,2011,Spring,Baik
1302,2011-02-27,1,0,2,10.0,0,0,0,1,0.3,0.303,0.81,0.1642,24,79,103,Hari Libur,2011,Spring,Baik
1303,2011-02-27,1,0,2,11.0,0,0,0,1,0.36,0.3485,0.62,0.1343,33,92,125,Hari Libur,2011,Spring,Baik
1304,2011-02-27,1,0,2,12.0,0,0,0,1,0.4,0.4091,0.54,0.0896,61,132,193,Hari Libur,2011,Spring,Baik
1305,2011-02-27,1,0,2,13.0,0,0,0,1,0.42,0.4242,0.47,0.0,90,169,259,Hari Libur,2011,Spring,Baik
1306,2011-02-27,1,0,2,14.0,0,0,0,1,0.44,0.4394,0.47,0.0896,105,177,282,Hari Libur,2011,Spring,Baik
1307,2011-02-27,1,0,2,15.0,0,0,0,1,0.46,0.4545,0.44,0.1343,98,163,261,Hari Libur,2011,Spring,Baik
1308,2011-02-27,1,0,2,16.0,0,0,0,1,0.48,0.4697,0.44,0.1642,98,170,268,Hari Libur,2011,Spring,Baik
1309,2011-02-27,1,0,2,17.0,0,0,0,1,0.42,0.4242,0.54,0.194,66,121,187,Hari Libur,2011,Spring,Baik
1310,2011-02-27,1,0,2,18.0,0,0,0,1,0.4,0.4091,0.54,0.194,24,103,127,Hari Libur,2011,Spring,Baik
1311,2011-02-27,1,0,2,19.0,0,0,0,1,0.4,0.4091,0.54,0.1343,16,86,102,Hari Libur,2011,Spring,Baik
1312,2011-02-27,1,0,2,20.0,0,0,0,1,0.4,0.4091,0.54,0.0896,9,72,81,Hari Libur,2011,Spring,Baik
1313,2011-02-27,1,0,2,21.0,0,0,0,1,0.38,0.3939,0.62,0.1642,8,61,69,Hari Libur,2011,Spring,Baik
1314,2011-02-27,1,0,2,22.0,0,0,0,2,0.38,0.3939,0.62,0.1045,2,67,69,Hari Libur,2011,Spring,Sedang
1315,2011-02-27,1,0,2,23.0,0,0,0,2,0.36,0.3485,0.62,0.1642,6,53,59,Hari Libur,2011,Spring,Sedang
1316,2011-02-28,1,0,2,0.0,0,1,1,2,0.36,0.3636,0.66,0.1045,5,25,30,Hari Kerja,2011,Spring,Sedang
1317,2011-02-28,1,0,2,1.0,0,1,1,3,0.34,0.303,0.87,0.3582,1,7,8,Hari Kerja,2011,Spring,Sedikit Buruk
1318,2011-02-28,1,0,2,3.0,0,1,1,3,0.32,0.3182,0.93,0.1642,0,1,1,Hari Kerja,2011,Spring,Sedikit Buruk
1319,2011-02-28,1,0,2,5.0,0,1,1,2,0.34,0.3636,0.93,0.0,1,4,5,Hari Kerja,2011,Spring,Sedang
1320,2011-02-28,1,0,2,6.0,0,1,1,2,0.34,0.3485,0.96,0.1045,1,27,28,Hari Kerja,2011,Spring,Sedang
1321,2011-02-28,1,0,2,7.0,0,1,1,2,0.36,0.3636,0.93,0.1045,2,90,92,Hari Kerja,2011,Spring,Sedang
1322,2011-02-28,1,0,2,8.0,0,1,1,2,0.34,0.303,0.93,0.2985,13,242,255,Hari Kerja,2011,Spring,Sedang
1323,2011-02-28,1,0,2,9.0,0,1,1,1,0.42,0.4242,0.82,0.2836,15,127,142,Hari Kerja,2011,Spring,Baik
1324,2011-02-28,1,0,2,10.0,0,1,1,2,0.52,0.5,0.72,0.4925,13,79,92,Hari Kerja,2011,Spring,Sedang
1325,2011-02-28,1,0,2,11.0,0,1,1,2,0.56,0.5303,0.64,0.2985,13,74,87,Hari Kerja,2011,Spring,Sedang
1326,2011-02-28,1,0,2,12.0,0,1,1,2,0.56,0.5303,0.64,0.2985,0,36,36,Hari Kerja,2011,Spring,Sedang
1327,2011-02-28,1,0,2,13.0,0,1,1,3,0.46,0.4545,0.94,0.2239,1,31,32,Hari Kerja,2011,Spring,Sedikit Buruk
1328,2011-02-28,1,0,2,14.0,0,1,1,3,0.42,0.4242,1.0,0.2985,1,24,25,Hari Kerja,2011,Spring,Sedikit Buruk
1329,2011-02-28,1,0,2,15.0,0,1,1,3,0.42,0.4242,1.0,0.2985,0,35,35,Hari Kerja,2011,Spring,Sedikit Buruk
1330,2011-02-28,1,0,2,16.0,0,1,1,3,0.42,0.4242,1.0,0.1343,2,40,42,Hari Kerja,2011,Spring,Sedikit Buruk
1331,2011-02-28,1,0,2,17.0,0,1,1,3,0.4,0.4091,1.0,0.2985,2,77,79,Hari Kerja,2011,Spring,Sedikit Buruk
1332,2011-02-28,1,0,2,18.0,0,1,1,3,0.46,0.4545,0.94,0.194,4,127,131,Hari Kerja,2011,Spring,Sedikit Buruk
1333,2011-02-28,1,0,2,19.0,0,1,1,3,0.44,0.4394,0.88,0.6119,1,79,80,Hari Kerja,2011,Spring,Sedikit Buruk
1334,2011-02-28,1,0,2,20.0,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45,45,Hari Kerja,2011,Spring,Sedikit Buruk
1335,2011-02-28,1,0,2,21.0,0,1,1,2,0.38,0.3939,0.87,0.3881,2,78,80,Hari Kerja,2011,Spring,Sedang
1336,2011-02-28,1,0,2,22.0,0,1,1,3,0.34,0.303,0.93,0.4179,4,72,76,Hari Kerja,2011,Spring,Sedikit Buruk
1337,2011-02-28,1,0,2,23.0,0,1,1,2,0.32,0.2879,0.81,0.3881,0,45,45,Hari Kerja,2011,Spring,Sedang
1338,2011-03-01,1,0,3,0.0,0,2,1,1,0.3,0.2727,0.7,0.4627,0,7,7,Hari Kerja,2011,Spring,Baik
1339,2011-03-01,1,0,3,1.0,0,2,1,1,0.26,0.2273,0.7,0.3582,0,3,3,Hari Kerja,2011,Spring,Baik
1340,2011-03-01,1,0,3,2.0,0,2,1,1,0.24,0.2121,0.65,0.3881,0,4,4,Hari Kerja,2011,Spring,Baik
1341,2011-03-01,1,0,3,3.0,0,2,1,1,0.22,0.2121,0.69,0.2836,0,2,2,Hari Kerja,2011,Spring,Baik
1342,2011-03-01,1,0,3,4.0,0,2,1,1,0.22,0.2121,0.69,0.2537,0,1,1,Hari Kerja,2011,Spring,Baik
1343,2011-03-01,1,0,3,5.0,0,2,1,1,0.2,0.1818,0.64,0.2836,1,1,2,Hari Kerja,2011,Spring,Baik
1344,2011-03-01,1,0,3,6.0,0,2,1,1,0.2,0.1818,0.59,0.2985,0,46,46,Hari Kerja,2011,Spring,Baik
1345,2011-03-01,1,0,3,7.0,0,2,1,1,0.2,0.1818,0.59,0.3284,2,105,107,Hari Kerja,2011,Spring,Baik
1346,2011-03-01,1,0,3,8.0,0,2,1,1,0.2,0.1818,0.59,0.3881,10,204,214,Hari Kerja,2011,Spring,Baik
1347,2011-03-01,1,0,3,9.0,0,2,1,1,0.22,0.197,0.55,0.4179,8,116,124,Hari Kerja,2011,Spring,Baik
1348,2011-03-01,1,0,3,10.0,0,2,1,1,0.24,0.2121,0.52,0.2836,13,55,68,Hari Kerja,2011,Spring,Baik
1349,2011-03-01,1,0,3,11.0,0,2,1,1,0.28,0.2727,0.45,0.2537,8,48,56,Hari Kerja,2011,Spring,Baik
1350,2011-03-01,1,0,3,12.0,0,2,1,1,0.3,0.303,0.39,0.1343,6,80,86,Hari Kerja,2011,Spring,Baik
1351,2011-03-01,1,0,3,13.0,0,2,1,1,0.32,0.3485,0.39,0.0,13,65,78,Hari Kerja,2011,Spring,Baik
1352,2011-03-01,1,0,3,14.0,0,2,1,1,0.32,0.3333,0.36,0.1343,18,61,79,Hari Kerja,2011,Spring,Baik
1353,2011-03-01,1,0,3,15.0,0,2,1,1,0.34,0.3636,0.34,0.0,7,57,64,Hari Kerja,2011,Spring,Baik
1354,2011-03-01,1,0,3,16.0,0,2,1,1,0.34,0.3485,0.34,0.0896,10,92,102,Hari Kerja,2011,Spring,Baik
1355,2011-03-01,1,0,3,17.0,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230,242,Hari Kerja,2011,Spring,Baik
1356,2011-03-01,1,0,3,18.0,0,2,1,1,0.32,0.3182,0.39,0.194,10,214,224,Hari Kerja,2011,Spring,Baik
1357,2011-03-01,1,0,3,19.0,0,2,1,1,0.3,0.303,0.49,0.1343,4,115,119,Hari Kerja,2011,Spring,Baik
1358,2011-03-01,1,0,3,20.0,0,2,1,1,0.3,0.3182,0.61,0.0896,2,86,88,Hari Kerja,2011,Spring,Baik
1359,2011-03-01,1,0,3,21.0,0,2,1,1,0.26,0.303,0.56,0.0,8,55,63,Hari Kerja,2011,Spring,Baik
1360,2011-03-01,1,0,3,22.0,0,2,1,1,0.24,0.2727,0.62,0.1045,3,44,47,Hari Kerja,2011,Spring,Baik
1361,2011-03-01,1,0,3,23.0,0,2,1,1,0.24,0.2273,0.65,0.2239,2,23,25,Hari Kerja,2011,Spring,Baik
1362,2011-03-02,1,0,3,0.0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5,8,Hari Kerja,2011,Spring,Baik
1363,2011-03-02,1,0,3,1.0,0,3,1,1,0.22,0.2273,0.69,0.194,0,4,4,Hari Kerja,2011,Spring,Baik
1364,2011-03-02,1,0,3,2.0,0,3,1,1,0.22,0.2273,0.69,0.194,0,2,2,Hari Kerja,2011,Spring,Baik
1365,2011-03-02,1,0,3,3.0,0,3,1,1,0.22,0.2121,0.69,0.2836,3,1,4,Hari Kerja,2011,Spring,Baik
1366,2011-03-02,1,0,3,4.0,0,3,1,1,0.2,0.2121,0.75,0.1343,1,0,1,Hari Kerja,2011,Spring,Baik
1367,2011-03-02,1,0,3,5.0,0,3,1,1,0.22,0.2121,0.69,0.2239,0,5,5,Hari Kerja,2011,Spring,Baik
1368,2011-03-02,1,0,3,6.0,0,3,1,1,0.22,0.2121,0.55,0.2537,1,39,40,Hari Kerja,2011,Spring,Baik
1369,2011-03-02,1,0,3,7.0,0,3,1,1,0.22,0.2121,0.64,0.2537,2,108,110,Hari Kerja,2011,Spring,Baik
1370,2011-03-02,1,0,3,8.0,0,3,1,1,0.24,0.2121,0.65,0.2836,13,243,256,Hari Kerja,2011,Spring,Baik
1371,2011-03-02,1,0,3,9.0,0,3,1,1,0.28,0.2576,0.56,0.2985,7,141,148,Hari Kerja,2011,Spring,Baik
1372,2011-03-02,1,0,3,10.0,0,3,1,1,0.32,0.303,0.49,0.2836,11,65,76,Hari Kerja,2011,Spring,Baik
1373,2011-03-02,1,0,3,11.0,0,3,1,1,0.34,0.303,0.53,0.3284,8,65,73,Hari Kerja,2011,Spring,Baik
1374,2011-03-02,1,0,3,12.0,0,3,1,1,0.4,0.4091,0.43,0.194,20,62,82,Hari Kerja,2011,Spring,Baik
1375,2011-03-02,1,0,3,13.0,0,3,1,1,0.5,0.4848,0.25,0.0,35,90,125,Hari Kerja,2011,Spring,Baik
1376,2011-03-02,1,0,3,14.0,0,3,1,1,0.52,0.5,0.23,0.2985,21,75,96,Hari Kerja,2011,Spring,Baik
1377,2011-03-02,1,0,3,15.0,0,3,1,1,0.54,0.5152,0.19,0.4179,19,91,110,Hari Kerja,2011,Spring,Baik
1378,2011-03-02,1,0,3,16.0,0,3,1,1,0.54,0.5152,0.19,0.3284,27,112,139,Hari Kerja,2011,Spring,Baik
1379,2011-03-02,1,0,3,17.0,0,3,1,1,0.5,0.4848,0.23,0.2836,30,238,268,Hari Kerja,2011,Spring,Baik
1380,2011-03-02,1,0,3,18.0,0,3,1,1,0.46,0.4545,0.23,0.4925,8,193,201,Hari Kerja,2011,Spring,Baik
1381,2011-03-02,1,0,3,19.0,0,3,1,1,0.4,0.4091,0.28,0.5224,6,144,150,Hari Kerja,2011,Spring,Baik
1382,2011-03-02,1,0,3,20.0,0,3,1,1,0.36,0.3333,0.29,0.4179,9,86,95,Hari Kerja,2011,Spring,Baik
1383,2011-03-02,1,0,3,21.0,0,3,1,1,0.34,0.2879,0.29,0.4627,3,68,71,Hari Kerja,2011,Spring,Baik
1384,2011-03-02,1,0,3,22.0,0,3,1,1,0.3,0.2576,0.26,0.5522,4,44,48,Hari Kerja,2011,Spring,Baik
1385,2011-03-02,1,0,3,23.0,0,3,1,1,0.26,0.2121,0.3,0.5224,0,22,22,Hari Kerja,2011,Spring,Baik
1386,2011-03-03,1,0,3,0.0,0,4,1,1,0.24,0.197,0.3,0.4627,3,10,13,Hari Kerja,2011,Spring,Baik
